src,dst,wgh
OP,WU,77.0
WU,OP,77.0
DM,SV,482.0
SV,DM,482.0
EW,FQ,673.0
FQ,EW,673.0
HE,HP,925.0
HP,HE,925.0
IO,XK,524.0
XK,IO,524.0
KW,ZJ,566.0
ZJ,KW,566.0
MZ,OC,723.0
OC,MZ,723.0
QM,SQ,456.0
SQ,QM,456.0
EV,ZZ,872.0
ZZ,EV,872.0
UJ,UQ,824.0
UQ,UJ,824.0
DJ,HJ,600.0
HJ,DJ,600.0
EY,HK,260.0
HK,EY,260.0
XW,ZE,815.0
ZE,XW,815.0
MT,VF,358.0
VF,MT,358.0
KT,NX,633.0
NX,KT,633.0
QQ,XF,555.0
XF,QQ,555.0
BF,JZ,784.0
JZ,BF,784.0
Q,JY,972.0
JY,Q,972.0
DN,LY,510.0
LY,DN,510.0
JA,XU,47.0
XU,JA,47.0
MX,ZU,324.0
ZU,MX,324.0
U,ON,507.0
ON,U,507.0
MV,WZ,854.0
WZ,MV,854.0
QS,YZ,822.0
YZ,QS,822.0
FP,VA,306.0
VA,FP,306.0
KM,MJ,739.0
MJ,KM,739.0
OU,VQ,319.0
VQ,OU,319.0
O,VQ,210.0
VQ,O,210.0
BR,KJ,152.0
KJ,BR,152.0
DG,KK,111.0
KK,DG,111.0
R,DB,256.0
DB,R,256.0
BW,XP,641.0
XP,BW,641.0
SP,UV,544.0
UV,SP,544.0
OW,XK,715.0
XK,OW,715.0
RE,ZJ,271.0
ZJ,RE,271.0
DT,TL,680.0
TL,DT,680.0
AA,WA,484.0
WA,AA,484.0
K,BN,36.0
BN,K,36.0
OY,ZE,489.0
ZE,OY,489.0
FF,IA,122.0
IA,FF,122.0
NA,VV,127.0
VV,NA,127.0
NI,QM,717.0
QM,NI,717.0
OX,QN,173.0
QN,OX,173.0
HH,RC,487.0
RC,HH,487.0
JP,TB,770.0
TB,JP,770.0
LE,TC,591.0
TC,LE,591.0
DO,TR,716.0
TR,DO,716.0
Z,MI,408.0
MI,Z,408.0
HG,IL,982.0
IL,HG,982.0
NB,OY,331.0
OY,NB,331.0
PJ,QX,833.0
QX,PJ,833.0
BY,KZ,89.0
KZ,BY,89.0
CG,FQ,113.0
FQ,CG,113.0
SW,VL,129.0
VL,SW,129.0
DQ,VL,164.0
VL,DQ,164.0
VE,XK,734.0
XK,VE,734.0
JI,RN,816.0
RN,JI,816.0
FT,KE,964.0
KE,FT,964.0
WT,XL,178.0
XL,WT,178.0
DL,IF,52.0
IF,DL,52.0
X,YA,553.0
YA,X,553.0
RL,ZZ,254.0
ZZ,RL,254.0
CF,ZZ,885.0
ZZ,CF,885.0
HX,WB,977.0
WB,HX,977.0
SY,XF,858.0
XF,SY,858.0
AP,RH,572.0
RH,AP,572.0
FM,IQ,833.0
IQ,FM,833.0
HU,KP,779.0
KP,HU,779.0
NP,RC,641.0
RC,NP,641.0
PE,RD,488.0
RD,PE,488.0
AM,FV,116.0
FV,AM,116.0
SR,VR,51.0
VR,SR,51.0
HO,RS,541.0
RS,HO,541.0
FO,KK,833.0
KK,FO,833.0
JW,TR,508.0
TR,JW,508.0
HW,MJ,29.0
MJ,HW,29.0
LL,TS,340.0
TS,LL,340.0
BV,MZ,64.0
MZ,BV,64.0
HQ,TM,100.0
TM,HQ,100.0
AK,RN,815.0
RN,AK,815.0
CS,TM,678.0
TM,CS,678.0
TD,WB,768.0
WB,TD,768.0
GA,KU,632.0
KU,GA,632.0
JX,MU,282.0
MU,JX,282.0
AE,YQ,913.0
YQ,AE,913.0
PS,TH,804.0
TH,PS,804.0
AH,GB,756.0
GB,AH,756.0
TF,XV,529.0
XV,TF,529.0
VN,ZU,85.0
ZU,VN,85.0
XC,ZV,2.0
ZV,XC,2.0
IB,LF,344.0
LF,IB,344.0
GG,RD,166.0
RD,GG,166.0
PL,RT,796.0
RT,PL,796.0
AA,EN,300.0
EN,AA,300.0
AY,TR,691.0
TR,AY,691.0
KL,OY,61.0
OY,KL,61.0
EK,PO,413.0
PO,EK,413.0
CK,IG,366.0
IG,CK,366.0
TA,YB,843.0
YB,TA,843.0
TT,ZZ,940.0
ZZ,TT,940.0
GS,RN,282.0
RN,GS,282.0
AR,SD,585.0
SD,AR,585.0
CZ,UC,461.0
UC,CZ,461.0
GH,LK,588.0
LK,GH,588.0
EM,RI,547.0
RI,EM,547.0
IB,YR,910.0
YR,IB,910.0
GM,YQ,428.0
YQ,GM,428.0
B,JL,482.0
JL,B,482.0
PZ,TX,482.0
TX,PZ,482.0
AO,GR,260.0
GR,AO,260.0
GL,PZ,85.0
PZ,GL,85.0
EL,IR,247.0
IR,EL,247.0
TM,YL,531.0
YL,TM,531.0
DB,VW,380.0
VW,DB,380.0
CW,IQ,661.0
IQ,CW,661.0
KG,PE,44.0
PE,KG,44.0
QB,VR,670.0
VR,QB,670.0
CP,HC,788.0
HC,CP,788.0
CU,UI,664.0
UI,CU,664.0
KS,PO,841.0
PO,KS,841.0
OF,UC,249.0
UC,OF,249.0
PU,UD,29.0
UD,PU,29.0
BH,WB,853.0
WB,BH,853.0
CR,IW,90.0
IW,CR,90.0
GZ,SD,214.0
SD,GZ,214.0
EZ,KV,337.0
KV,EZ,337.0
ER,QE,373.0
QE,ER,373.0
MB,WS,745.0
WS,MB,745.0
IM,PJ,259.0
PJ,IM,259.0
BG,NK,978.0
NK,BG,978.0
OH,VW,780.0
VW,OH,780.0
CL,PZ,624.0
PZ,CL,624.0
EO,ES,738.0
ES,EO,738.0
KJ,LF,714.0
LF,KJ,714.0
KO,YL,965.0
YL,KO,965.0
AV,HH,494.0
HH,AV,494.0
DI,WM,850.0
WM,DI,850.0
ES,JH,57.0
JH,ES,57.0
IF,NV,895.0
NV,IF,895.0
EQ,GM,769.0
GM,EQ,769.0
K,LV,320.0
LV,K,320.0
GU,SJ,828.0
SJ,GU,828.0
KH,WX,491.0
WX,KH,491.0
FH,UC,417.0
UC,FH,417.0
J,CD,286.0
CD,J,286.0
DD,WS,735.0
WS,DD,735.0
FL,YR,559.0
YR,FL,559.0
FG,LL,750.0
LL,FG,750.0
TW,TY,463.0
TY,TW,463.0
LB,RY,579.0
RY,LB,579.0
K,ZH,66.0
ZH,K,66.0
MQ,RZ,607.0
RZ,MQ,607.0
F,MB,24.0
MB,F,24.0
N,GS,408.0
GS,N,408.0
QD,WN,151.0
WN,QD,151.0
BL,LF,55.0
LF,BL,55.0
FA,SO,51.0
SO,FA,51.0
MK,ZC,5.0
ZC,MK,5.0
DP,XC,848.0
XC,DP,848.0
BK,CO,383.0
CO,BK,383.0
SA,SJ,747.0
SJ,SA,747.0
KU,QK,536.0
QK,KU,536.0
W,ZR,750.0
ZR,W,750.0
NC,SJ,105.0
SJ,NC,105.0
MH,NQ,295.0
NQ,MH,295.0
QP,WX,466.0
WX,QP,466.0
BJ,WX,255.0
WX,BJ,255.0
KW,SE,150.0
SE,KW,150.0
NE,UD,852.0
UD,NE,852.0
FO,US,775.0
US,FO,775.0
GY,HN,695.0
HN,GY,695.0
HD,UT,220.0
UT,HD,220.0
JG,JM,209.0
JM,JG,209.0
MT,OA,838.0
OA,MT,838.0
BV,XH,328.0
XH,BV,328.0
V,PZ,407.0
PZ,V,407.0
BF,CU,891.0
CU,BF,891.0
UD,UO,441.0
UO,UD,441.0
WL,WN,919.0
WN,WL,919.0
HF,WN,536.0
WN,HF,536.0
LI,SO,881.0
SO,LI,881.0
HA,JH,351.0
JH,HA,351.0
MX,SP,263.0
SP,MX,263.0
BU,OQ,194.0
OQ,BU,194.0
QK,XD,873.0
XD,QK,873.0
MV,PU,797.0
PU,MV,797.0
QS,RU,187.0
RU,QS,187.0
JE,VE,272.0
VE,JE,272.0
FP,NV,248.0
NV,FP,248.0
JC,SJ,688.0
SJ,JC,688.0
DW,XS,870.0
XS,DW,870.0
BW,QK,254.0
QK,BW,254.0
FJ,UY,467.0
UY,FJ,467.0
HM,JR,923.0
JR,HM,923.0
JB,JS,958.0
JS,JB,958.0
NJ,SZ,31.0
SZ,NJ,31.0
HR,WX,814.0
WX,HR,814.0
LJ,LR,213.0
LR,LJ,213.0
AG,HS,289.0
HS,AG,289.0
BQ,XN,214.0
XN,BQ,214.0
OW,QF,210.0
QF,OW,210.0
DY,ZM,617.0
ZM,DY,617.0
RE,SE,452.0
SE,RE,452.0
L,CZ,668.0
CZ,L,668.0
DT,MG,709.0
MG,DT,709.0
UR,WS,156.0
WS,UR,156.0
BT,EY,34.0
EY,BT,34.0
LD,SU,300.0
SU,LD,300.0
YO,YS,780.0
YS,YO,780.0
NL,UT,486.0
UT,NL,486.0
OY,RZ,74.0
RZ,OY,74.0
BS,ZH,316.0
ZH,BS,316.0
JS,XI,646.0
XI,JS,646.0
HS,QA,992.0
QA,HS,992.0
CK,SO,79.0
SO,CK,79.0
DZ,SP,127.0
SP,DZ,127.0
DU,FJ,578.0
FJ,DU,578.0
FX,XC,423.0
XC,FX,423.0
HM,XD,398.0
XD,HM,398.0
HH,JX,310.0
JX,HH,310.0
JU,ZC,778.0
ZC,JU,778.0
JP,LW,474.0
LW,JP,474.0
AB,HY,4.0
HY,AB,4.0
Z,FD,107.0
FD,Z,107.0
DT,ZS,670.0
ZS,DT,670.0
JJ,SZ,675.0
SZ,JJ,675.0
HJ,LR,545.0
LR,HJ,545.0
BY,DU,461.0
DU,BY,461.0
QT,ZN,272.0
ZN,QT,272.0
EL,SZ,770.0
SZ,EL,770.0
HY,XN,305.0
XN,HY,305.0
FY,QF,542.0
QF,FY,542.0
JI,KI,101.0
KI,JI,101.0
LQ,MH,592.0
MH,LQ,592.0
CA,FO,905.0
FO,CA,905.0
CF,SU,89.0
SU,CF,89.0
HX,OW,211.0
OW,HX,211.0
YV,ZI,927.0
ZI,YV,927.0
AU,XI,604.0
XI,AU,604.0
EC,OQ,327.0
OQ,EC,327.0
FR,OR,618.0
OR,FR,618.0
BY,RG,631.0
RG,BY,631.0
EB,FZ,7.0
FZ,EB,7.0
EG,TF,980.0
TF,EG,980.0
EE,QK,747.0
QK,EE,747.0
HO,KN,270.0
KN,HO,270.0
AN,VU,504.0
VU,AN,504.0
AL,SZ,843.0
SZ,AL,843.0
TO,UZ,690.0
UZ,TO,690.0
JY,OG,384.0
OG,JY,384.0
DX,OW,610.0
OW,DX,610.0
IF,YD,256.0
YD,IF,256.0
AE,RL,730.0
RL,AE,730.0
NP,XJ,295.0
XJ,NP,295.0
AM,MC,777.0
MC,AM,777.0
IH,ZX,433.0
ZX,IH,433.0
JR,MS,216.0
MS,JR,216.0
IC,MR,287.0
MR,IC,287.0
ZC,ZY,989.0
ZY,ZC,989.0
RU,VE,296.0
VE,RU,296.0
CJ,HY,536.0
HY,CJ,536.0
TJ,VF,381.0
VF,TJ,381.0
GG,JY,477.0
JY,GG,477.0
LT,VU,548.0
VU,LT,548.0
OB,XT,790.0
XT,OB,790.0
AY,MM,182.0
MM,AY,182.0
II,TA,795.0
TA,II,795.0
OD,ZN,472.0
ZN,OD,472.0
CC,GK,182.0
GK,CC,182.0
RN,TQ,917.0
TQ,RN,917.0
GS,KI,523.0
KI,GS,523.0
MN,QV,335.0
QV,MN,335.0
OC,QW,853.0
QW,OC,853.0
IU,TK,800.0
TK,IU,800.0
G,PM,717.0
PM,G,717.0
NW,XZ,925.0
XZ,NW,925.0
QE,ZY,437.0
ZY,QE,437.0
AT,MS,581.0
MS,AT,581.0
CT,UA,46.0
UA,CT,46.0
GL,IU,135.0
IU,GL,135.0
E,MR,277.0
MR,E,277.0
MG,PH,269.0
PH,MG,269.0
PT,TV,770.0
TV,PT,770.0
CQ,IO,789.0
IO,CQ,789.0
AQ,BG,794.0
BG,AQ,794.0
EY,KN,837.0
KN,EY,837.0
MI,RB,796.0
RB,MI,796.0
BF,NC,228.0
NC,BF,228.0
CU,ND,680.0
ND,CU,680.0
KX,VP,785.0
VP,KX,785.0
B,PS,911.0
PS,B,911.0
UC,WF,965.0
WF,UC,965.0
BC,BQ,413.0
BQ,BC,413.0
EW,WF,577.0
WF,EW,577.0
GZ,KY,145.0
KY,GZ,145.0
HE,YE,931.0
YE,HE,931.0
DG,NN,793.0
NN,DG,793.0
OH,OR,902.0
OR,OH,902.0
RW,WA,221.0
WA,RW,221.0
ET,KT,509.0
KT,ET,509.0
HB,MS,10.0
MS,HB,10.0
KO,RG,99.0
RG,KO,99.0
BA,NI,102.0
NI,BA,102.0
RY,XU,402.0
XU,RY,402.0
KS,VV,540.0
VV,KS,540.0
P,RW,521.0
RW,P,521.0
AZ,ER,125.0
ER,AZ,125.0
CX,JE,268.0
JE,CX,268.0
KH,PS,136.0
PS,KH,136.0
GX,VP,637.0
VP,GX,637.0
MP,RR,39.0
RR,MP,39.0
IW,UG,411.0
UG,IW,411.0
FH,MX,154.0
MX,FH,154.0
KJ,RM,46.0
RM,KJ,46.0
MR,TL,367.0
TL,MR,367.0
DD,PN,485.0
PN,DD,485.0
FL,RM,372.0
RM,FL,372.0
OQ,SC,753.0
SC,OQ,753.0
K,SC,986.0
SC,K,986.0
QW,RG,219.0
RG,QW,219.0
FA,LJ,100.0
LJ,FA,100.0
BL,EA,815.0
EA,BL,815.0
DQ,YO,923.0
YO,DQ,923.0
IX,NJ,491.0
NJ,IX,491.0
KV,RW,181.0
RW,KV,181.0
IV,KO,463.0
KO,IV,463.0
ND,TV,361.0
TV,ND,361.0
H,GQ,962.0
GQ,H,962.0
DP,PX,810.0
PX,DP,810.0
BP,IP,804.0
IP,BP,804.0
W,SM,29.0
SM,W,29.0
DR,RR,87.0
RR,DR,87.0
FU,GK,389.0
GK,FU,389.0
MW,SH,955.0
SH,MW,955.0
LB,YF,586.0
YF,LB,586.0
CB,IZ,147.0
IZ,CB,147.0
SR,YU,6.0
YU,SR,6.0
QR,RM,684.0
RM,QR,684.0
DL,YU,655.0
YU,DL,655.0
FO,NN,39.0
NN,FO,39.0
LL,WV,955.0
WV,LL,955.0
WM,XZ,603.0
XZ,WM,603.0
QV,WB,139.0
WB,QV,139.0
V,IU,960.0
IU,V,960.0
JA,JK,447.0
JK,JA,447.0
JF,WQ,859.0
WQ,JF,859.0
LN,YP,728.0
YP,LN,728.0
NC,YQ,512.0
YQ,NC,512.0
BZ,UR,174.0
UR,BZ,174.0
U,AD,622.0
AD,U,622.0
FM,ZF,243.0
ZF,FM,243.0
DH,ER,7.0
ER,DH,7.0
BX,RW,698.0
RW,BX,698.0
FP,GQ,508.0
GQ,FP,508.0
JE,NZ,216.0
NZ,JE,216.0
LC,SM,603.0
SM,LC,603.0
OZ,UM,903.0
UM,OZ,903.0
O,HG,268.0
HG,O,268.0
AM,WK,574.0
WK,AM,574.0
CB,WL,854.0
WL,CB,854.0
BW,JF,249.0
JF,BW,249.0
DW,QN,37.0
QN,DW,37.0
HR,PS,64.0
PS,HR,64.0
PB,WG,860.0
WG,PB,860.0
NL,NO,710.0
NO,NL,710.0
CN,WV,677.0
WV,CN,677.0
AI,CH,134.0
CH,AI,134.0
QY,SC,772.0
SC,QY,772.0
DV,GV,386.0
GV,DV,386.0
JS,QD,390.0
QD,JS,390.0
YI,YQ,672.0
YQ,YI,672.0
NF,UR,215.0
UR,NF,215.0
FZ,SS,928.0
SS,FZ,928.0
RA,TW,698.0
TW,RA,698.0
FX,PX,508.0
PX,FX,508.0
LU,ZF,97.0
ZF,LU,97.0
JU,RX,994.0
RX,JU,994.0
FW,HG,659.0
HG,FW,659.0
JJ,LU,120.0
LU,JJ,120.0
LR,NT,241.0
NT,LR,241.0
RO,XB,60.0
XB,RO,60.0
CD,JV,556.0
JV,CD,556.0
AD,CN,365.0
CN,AD,365.0
EL,LU,994.0
LU,EL,994.0
QT,SI,615.0
SI,QT,615.0
FQ,OJ,995.0
OJ,FQ,995.0
DQ,HB,376.0
HB,DQ,376.0
TB,UH,991.0
UH,TB,991.0
JN,QJ,3.0
QJ,JN,3.0
CI,XB,178.0
XB,CI,178.0
PI,WW,336.0
WW,PI,336.0
EF,SX,676.0
SX,EF,676.0
RF,SS,779.0
SS,RF,779.0
PK,YQ,317.0
YQ,PK,317.0
YP,ZG,716.0
ZG,YP,716.0
LM,NZ,206.0
NZ,LM,206.0
NU,PY,885.0
PY,NU,885.0
EG,MA,1.0
MA,EG,1.0
RH,UM,662.0
UM,RH,662.0
EE,JF,825.0
JF,EE,825.0
KB,SN,364.0
SN,KB,364.0
CL,TC,105.0
TC,CL,105.0
AQ,ZA,864.0
ZA,AQ,864.0
RL,ZB,596.0
ZB,RL,596.0
GI,VC,881.0
VC,GI,881.0
PW,ZA,118.0
ZA,PW,118.0
GD,HW,38.0
HW,GD,38.0
CP,XR,338.0
XR,CP,338.0
AP,QJ,505.0
QJ,AP,505.0
IF,QY,525.0
QY,IF,525.0
VQ,WW,164.0
WW,VQ,164.0
IN,LP,818.0
LP,IN,818.0
AZ,OZ,663.0
OZ,AZ,663.0
MA,QD,740.0
QD,MA,740.0
RX,ZL,272.0
ZL,RX,272.0
CR,ZL,649.0
ZL,CR,649.0
TK,WR,232.0
WR,TK,232.0
AW,DN,518.0
DN,AW,518.0
CO,NZ,383.0
NZ,CO,383.0
IG,KB,703.0
KB,IG,703.0
LT,OP,981.0
OP,LT,981.0
OB,QO,789.0
QO,OB,789.0
AV,XW,895.0
XW,AV,895.0
QJ,SN,23.0
SN,QJ,23.0
ES,ZW,755.0
ZW,ES,755.0
EQ,XB,159.0
XB,EQ,159.0
VL,XC,528.0
XC,VL,528.0
GT,LU,674.0
LU,GT,674.0
QD,ZQ,461.0
ZQ,QD,461.0
AX,ZQ,275.0
ZQ,AX,275.0
OD,SI,40.0
SI,OD,40.0
AS,MK,168.0
MK,AS,168.0
EP,OK,964.0
OK,EP,964.0
H,QY,273.0
QY,H,273.0
CZ,FS,144.0
FS,CZ,144.0
EJ,VN,234.0
VN,EJ,234.0
IU,MF,708.0
MF,IU,708.0
G,IH,515.0
IH,G,515.0
MH,QT,862.0
QT,MH,862.0
J,SS,385.0
SS,J,385.0
CT,MV,613.0
MV,CT,613.0
DB,HM,401.0
HM,DB,401.0
ML,VI,778.0
VI,ML,778.0
BI,RJ,273.0
RJ,BI,273.0
N,XH,254.0
XH,N,254.0
I,KB,13.0
KB,I,13.0
EV,VX,454.0
VX,EV,454.0
CV,OP,1.0
OP,CV,1.0
IS,XX,632.0
XX,IS,632.0
BF,FX,720.0
FX,BF,720.0
BK,TD,741.0
TD,BK,741.0
CU,FY,142.0
FY,CU,142.0
EX,XR,674.0
XR,EX,674.0
GH,KM,142.0
KM,GH,142.0
HF,ZQ,39.0
ZQ,HF,39.0
MC,QZ,866.0
QZ,MC,866.0
SH,UY,634.0
UY,SH,634.0
BH,HR,512.0
HR,BH,512.0
UF,ZL,292.0
ZL,UF,292.0
IR,OF,138.0
OF,IR,138.0
GY,YC,881.0
YC,GY,881.0
KQ,MW,975.0
MW,KQ,975.0
KT,XH,557.0
XH,KT,557.0
L,GC,111.0
GC,L,111.0
BA,GD,691.0
GD,BA,691.0
QL,TJ,736.0
TJ,QL,736.0
DN,VI,668.0
VI,DN,668.0
HA,ZW,682.0
ZW,HA,682.0
MS,VY,928.0
VY,MS,928.0
OF,TE,582.0
TE,OF,582.0
QN,VD,863.0
VD,QN,863.0
GZ,RF,299.0
RF,GZ,299.0
KM,VT,862.0
VT,KM,862.0
LF,XR,98.0
XR,LF,98.0
GX,OK,880.0
OK,GX,880.0
FH,FS,594.0
FS,FH,594.0
OR,TO,860.0
TO,OR,860.0
QZ,VN,807.0
VN,QZ,807.0
DD,II,173.0
II,DD,173.0
FL,KH,718.0
KH,FL,718.0
IY,OV,504.0
OV,IY,504.0
LG,QU,707.0
QU,LG,707.0
OV,YD,724.0
YD,OV,724.0
OT,VI,466.0
VI,OT,466.0
DQ,RJ,428.0
RJ,DQ,428.0
FF,RK,173.0
RK,FF,173.0
HN,TJ,69.0
TJ,HN,69.0
LA,XX,167.0
XX,LA,167.0
NI,ZW,937.0
ZW,NI,937.0
X,TY,982.0
TY,X,982.0
DU,VY,969.0
VY,DU,969.0
OM,TU,575.0
TU,OM,575.0
FR,RU,594.0
RU,FR,594.0
HG,RV,369.0
RV,HG,369.0
JM,QZ,327.0
QZ,JM,327.0
Y,NB,704.0
NB,Y,704.0
T,V,334.0
V,T,334.0
FO,GI,252.0
GI,FO,252.0
LL,PQ,625.0
PQ,LL,625.0
JQ,VO,821.0
VO,JQ,821.0
S,UE,733.0
UE,S,733.0
CA,WD,828.0
WD,CA,828.0
DK,IY,462.0
IY,DK,462.0
FS,KX,953.0
KX,FS,953.0
LN,RK,206.0
RK,LN,206.0
SX,XY,10.0
XY,SX,10.0
LC,LH,263.0
LH,LC,263.0
JH,RF,810.0
RF,JH,810.0
FJ,GO,320.0
GO,FJ,320.0
HW,VT,484.0
VT,HW,484.0
RB,WJ,797.0
WJ,RB,797.0
TJ,YI,204.0
YI,TJ,204.0
ED,YI,226.0
YI,ED,226.0
DY,LC,63.0
LC,DY,63.0
GG,NB,284.0
NB,GG,284.0
UW,VO,274.0
VO,UW,274.0
JT,RP,162.0
RP,JT,162.0
LI,RQ,774.0
RQ,LI,774.0
AA,AL,826.0
AL,AA,826.0
CN,PQ,987.0
PQ,CN,987.0
RD,YD,721.0
YD,RD,721.0
NF,NM,541.0
NM,NF,541.0
CH,WT,176.0
WT,CH,176.0
DW,WU,63.0
WU,DW,63.0
FZ,LN,644.0
LN,FZ,644.0
DZ,EF,344.0
EF,DZ,344.0
NH,PG,762.0
PG,NH,762.0
CJ,YN,593.0
YN,CJ,593.0
GB,NH,695.0
NH,GB,695.0
CI,PW,488.0
PW,CI,488.0
CD,CQ,329.0
CQ,CD,329.0
ID,WJ,826.0
WJ,ID,826.0
KL,YI,918.0
YI,KL,918.0
NT,PQ,376.0
PQ,NT,376.0
PI,PR,797.0
PR,PI,797.0
CC,WZ,313.0
WZ,CC,313.0
CK,RQ,472.0
RQ,CK,472.0
VD,WE,268.0
WE,VD,268.0
NX,UF,228.0
UF,NX,228.0
CU,QG,565.0
QG,CU,565.0
AU,IY,682.0
IY,AU,682.0
PK,RL,684.0
RL,PK,684.0
GH,UU,53.0
UU,GH,53.0
IE,PM,412.0
PM,IE,412.0
B,SV,524.0
SV,B,524.0
KC,TZ,649.0
TZ,KC,649.0
PU,QB,213.0
QB,PU,213.0
CR,EU,958.0
EU,CR,958.0
EL,SB,331.0
SB,EL,331.0
CW,SA,460.0
SA,CW,460.0
EG,EV,48.0
EV,EG,48.0
GJ,WO,313.0
WO,GJ,313.0
HT,JJ,354.0
JJ,HT,354.0
MB,SQ,857.0
SQ,MB,857.0
KB,LI,207.0
LI,KB,207.0
KG,YO,593.0
YO,KG,593.0
MJ,NH,237.0
NH,MJ,237.0
AN,HK,615.0
HK,AN,615.0
AQ,RV,163.0
RV,AQ,163.0
RL,RW,474.0
RW,RL,474.0
VR,YI,507.0
YI,VR,507.0
XG,YJ,494.0
YJ,XG,494.0
JV,SL,220.0
SL,JV,220.0
MD,UK,55.0
UK,MD,55.0
A,JD,395.0
JD,A,395.0
ES,FF,102.0
FF,ES,102.0
GK,PR,151.0
PR,GK,151.0
KS,YY,236.0
YY,KS,236.0
AZ,HU,672.0
HU,AZ,672.0
MF,WE,72.0
WE,MF,72.0
RX,SG,253.0
SG,RX,253.0
CR,SG,511.0
SG,CR,511.0
EZ,UF,682.0
UF,EZ,682.0
IH,LN,688.0
LN,IH,688.0
OE,UV,189.0
UV,OE,189.0
BG,WU,427.0
WU,BG,427.0
CL,ZJ,86.0
ZJ,CL,86.0
PR,SB,25.0
SB,PR,25.0
CO,GU,372.0
GU,CO,372.0
VM,YO,212.0
YO,VM,212.0
LY,UQ,719.0
UQ,LY,719.0
EQ,PW,691.0
PW,EQ,691.0
KN,ZE,276.0
ZE,KN,276.0
MQ,NX,164.0
NX,MQ,164.0
NV,QM,315.0
QM,NV,315.0
CX,ZT,413.0
ZT,CX,413.0
AX,SL,413.0
SL,AX,413.0
RS,SM,39.0
SM,RS,39.0
GP,ON,328.0
ON,GP,328.0
UA,UL,228.0
UL,UA,228.0
VF,XA,63.0
XA,VF,63.0
IX,QM,588.0
QM,IX,588.0
XN,YZ,761.0
YZ,XN,761.0
MK,VA,941.0
VA,MK,941.0
H,JT,295.0
JT,H,295.0
IZ,SG,756.0
SG,IZ,756.0
G,BC,58.0
BC,G,58.0
SE,SW,391.0
SW,SE,391.0
J,LN,464.0
LN,J,464.0
IT,ZJ,436.0
ZJ,IT,436.0
ML,OD,26.0
OD,ML,26.0
BI,KE,89.0
KE,BI,89.0
PY,SR,511.0
SR,PY,511.0
SG,UQ,748.0
UQ,SG,748.0
DA,UQ,821.0
UQ,DA,821.0
IQ,NX,941.0
NX,IQ,941.0
ON,XF,752.0
XF,ON,752.0
QV,ZE,335.0
ZE,QV,335.0
QA,UL,795.0
UL,QA,795.0
EX,QM,474.0
QM,EX,474.0
HF,SL,978.0
SL,HF,978.0
QK,TB,818.0
TB,QK,818.0
OP,YZ,313.0
YZ,OP,313.0
UH,VB,586.0
VB,UH,586.0
FB,VB,347.0
VB,FB,347.0
XU,ZP,257.0
ZP,XU,257.0
IO,ZP,458.0
ZP,IO,458.0
T,XP,622.0
XP,T,622.0
MZ,QH,722.0
QH,MZ,722.0
DJ,JO,682.0
JO,DJ,682.0
Q,MD,123.0
MD,Q,123.0
BF,ME,544.0
ME,BF,544.0
JA,ZZ,984.0
ZZ,JA,984.0
MS,OT,480.0
OT,MS,480.0
MV,ZE,839.0
ZE,MV,839.0
DC,IA,134.0
IA,DC,134.0
FP,XF,874.0
XF,FP,874.0
GZ,KA,212.0
KA,GZ,212.0
HS,LY,791.0
LY,HS,791.0
GX,HF,647.0
HF,GX,647.0
RC,ZU,650.0
ZU,RC,650.0
BW,ZU,908.0
ZU,BW,908.0
DG,MP,161.0
MP,DG,161.0
PC,SM,787.0
SM,PC,787.0
BR,MO,278.0
MO,BR,278.0
FE,RC,875.0
RC,FE,875.0
DE,JU,205.0
JU,DE,205.0
HM,TB,946.0
TB,HM,946.0
JB,TC,485.0
TC,JB,485.0
LJ,VB,22.0
VB,LJ,22.0
MO,XQ,882.0
XQ,MO,882.0
HL,KK,35.0
KK,HL,35.0
HJ,HP,181.0
HP,HJ,181.0
AA,YF,678.0
YF,AA,678.0
NG,QX,519.0
QX,NG,519.0
OV,QY,61.0
QY,OV,61.0
AI,SW,965.0
SW,AI,965.0
QT,VL,442.0
VL,QT,442.0
FF,KF,549.0
KF,FF,549.0
HS,ZK,676.0
ZK,HS,676.0
NI,SR,754.0
SR,NI,754.0
AC,ZZ,581.0
ZZ,AC,581.0
JP,VG,267.0
VG,JP,267.0
W,EC,732.0
EC,W,732.0
DO,VW,826.0
VW,DO,826.0
FW,XV,128.0
XV,FW,128.0
HG,KQ,150.0
KQ,HG,150.0
IE,ZU,454.0
ZU,IE,454.0
PJ,TC,606.0
TC,PJ,606.0
AD,TC,293.0
TC,AD,293.0
CG,HV,986.0
HV,CG,986.0
SW,XQ,926.0
XQ,SW,926.0
FY,ZP,165.0
ZP,FY,165.0
JI,TS,532.0
TS,JI,532.0
JQ,OJ,677.0
OJ,JQ,677.0
ND,SX,578.0
SX,ND,578.0
S,MZ,551.0
MZ,S,551.0
CA,OY,367.0
OY,CA,367.0
EI,QX,784.0
QX,EI,784.0
AP,TM,765.0
TM,AP,765.0
UX,YB,676.0
YB,UX,676.0
BX,DM,341.0
DM,BX,341.0
JH,KA,311.0
KA,JH,311.0
AE,NJ,428.0
NJ,AE,428.0
PE,TI,116.0
TI,PE,116.0
EB,PJ,298.0
PJ,EB,298.0
CB,IB,221.0
IB,CB,221.0
UZ,ZV,954.0
ZV,UZ,954.0
FO,MP,534.0
MP,FO,534.0
HO,TX,399.0
TX,HO,399.0
CO,RC,93.0
